date,open,close,rsi,avg_gain,avg_loss
20240722,172000,172700,51.98,1141.31,1054.1744
20240723,174000,170600,48.42,1059.7878,1128.8762
20240724,169000,171700,50.34,1062.6601,1048.2422
20240725,170000,178000,59.61,1436.7558,973.3677
20240726,178400,174800,54.09,1334.1304,1132.4129
20240729,175300,175000,54.37,1253.1211,1051.5263
20240730,174500,173300,51.45,1163.6125,1097.8458
20240731,173900,174000,52.58,1130.4973,1019.4283
20240801,176500,175000,54.22,1121.176,946.612
20240802,172000,171400,47.82,1041.092,1136.1397
20240805,169000,156100,31.04,966.7283,2147.844
20240806,160000,158400,34.75,1061.962,1994.4266
20240807,156100,162700,41.12,1293.2504,1851.9675
20240808,160100,162700,41.12,1200.8754,1719.6841
20240809,170000,163700,42.63,1186.5272,1596.8495
20240812,164600,160300,38.97,1101.7752,1725.646
20240813,159800,156400,35.23,1023.077,1880.957
20240814,157300,157300,36.74,1014.2858,1746.6029
20240816,159200,157500,37.09,956.1225,1621.8456
20240819,157900,156600,36.12,887.828,1570.2852
20240820,157900,156600,36.12,824.4118,1458.122
20240821,156700,156400,35.88,765.5252,1368.2561
20240822,157200,164700,50.64,1303.702,1270.5235
20240823,164300,164900,50.94,1224.8661,1179.7718
