date,open,close,rsi,avg_gain,avg_loss
20220705,57600,57200,31.46,224.1014,488.1738
20220706,57300,56400,28.96,208.0941,510.4471
20220707,56400,58200,40.44,321.8017,473.9866
20220708,58600,58700,43.18,334.5301,440.1304
20220711,59300,58800,43.74,317.778,408.6926
20220712,58600,58100,40.72,295.0796,429.5002
20220713,58300,58000,40.3,274.0024,405.9645
20220714,57500,57500,38.14,254.4308,412.6813
20220715,58400,60000,51.98,414.8286,383.2041
20220718,60600,61900,59.41,520.9123,355.8324
20220719,61400,60900,54.62,483.7043,401.8443
20220720,61800,60500,52.79,449.154,401.7126
20220721,61100,61800,57.75,509.9287,373.0188
20220722,61800,61300,55.34,473.5052,382.0889
20220725,60900,61100,54.36,439.6834,369.0826
20220726,60800,61700,56.83,451.1346,342.7195
20220727,61300,61800,57.24,426.0536,318.2396
20220728,62300,61900,57.68,402.764,295.5082
20220729,62400,61400,54.67,373.9952,310.1147
20220801,61000,61300,54.06,347.2812,295.1065
20220802,61200,61700,56.16,351.0468,274.0275
20220803,61600,61300,53.53,325.9721,283.0255
20220804,61700,61500,54.67,316.9741,262.8094
20220805,61700,61500,54.67,294.3331,244.0373
20220808,61400,60800,49.7,273.3093,276.6061
20220809,60600,60000,44.7,253.7872,313.9914
20220810,58900,59100,39.84,235.6595,355.8491
20220811,59600,59900,45.51,275.9696,330.4313
20220812,59500,60200,47.51,277.686,306.8291
20220816,60500,61000,52.51,314.9942,284.9127
20220817,61100,60400,48.76,292.4946,307.419
20220818,60300,61500,55.09,350.1735,285.4605
20220819,61400,60900,51.36,325.1611,307.9276
20220822,60300,60000,46.3,301.9353,350.2185
20220823,59000,59100,41.85,280.3685,389.4886
20220824,59200,59000,41.38,260.3422,368.8108
